88;naval_base;2640;11;1613;0;4662
88;naval_base;2638;11;1601;0;4662
88;naval_base;2699;11;1600;0;3990
88;naval_base;2656;11;1619;0;8393
89;naval_base;2647;11;1581;0;8418
89;naval_base;2643;11;1573;0;8418
89;naval_base;2668;11;1567;0;4212
89;naval_base;2657;11;1562;0;4212
89;naval_base;2683;11;1574;0;4212
89;naval_base;2649;11;1591;0;4662
90;naval_base;2728;11;1713;0;8367
90;naval_base;2765;11;1686;0;2942
90;naval_base;2749;11;1667;0;2942
90;naval_base;2733;11;1695;0;3195
90;naval_base;2701;11;1685;0;3590
90;naval_base;2721;11;1683;0;3195
90;naval_base;2688;11;1699;0;3590
90;naval_base;2724;11;1686;0;3195
90;naval_base;2779;11;1757;0;8288
90;naval_base;2706;11;1694;0;3590
90;naval_base;2749;11;1661;0;2942
90;naval_base;2726;11;1683;0;3195
90;naval_base;2712;11;1702;0;3590
90;naval_base;2733;11;1690;0;3195
90;naval_base;2746;11;1720;0;3195
90;naval_base;2761;11;1677;0;2942
90;naval_base;2713;11;1668;0;3590
90;naval_base;2753;11;1694;0;3195
90;naval_base;2690;11;1669;0;3590
91;naval_base;2717;11;1658;0;3590
91;naval_base;2709;11;1651;0;3590
91;naval_base;2716;11;1635;0;3590
91;naval_base;2721;11;1659;0;3590
91;naval_base;2719;11;1650;0;3590
91;naval_base;2721;11;1642;0;3590
91;naval_base;2730;11;1631;0;8340
91;naval_base;2737;11;1657;0;2942
91;naval_base;2751;11;1656;0;2942
91;naval_base;2743;11;1634;0;8340
91;naval_base;2758;11;1655;0;2942
92;naval_base;2740;11;1559;0;8314
92;naval_base;2729;11;1562;0;8314
92;naval_base;2732;11;1578;0;3990
92;naval_base;2723;11;1588;0;3990
92;naval_base;2739;11;1597;0;8340
92;naval_base;2716;11;1570;0;3990
93;naval_base;2751;11;1597;0;8340
93;naval_base;2723;11;1617;0;8340
93;naval_base;2749;11;1611;0;8340
93;naval_base;2748;11;1600;0;8340
93;naval_base;2745;11;1616;0;8340
93;naval_base;2741;11;1627;0;8340
94;naval_base;2772;11;1636;0;2942
94;naval_base;2775;11;1629;0;2942
94;naval_base;2792;11;1611;0;2918
94;naval_base;2770;11;1647;0;2942
94;naval_base;2786;11;1623;0;2918
95;naval_base;2801;11;1596;0;7468
95;naval_base;2794;11;1603;0;7468
95;naval_base;2798;11;1588;0;7468
96;naval_base;2815;11;1568;0;2824
96;naval_base;2821;11;1576;0;2799
96;naval_base;2822;11;1585;0;2799
96;naval_base;2810;11;1590;0;7468
96;naval_base;2809;11;1562;0;2824
97;naval_base;2814;11;1557;0;2824
97;naval_base;2769;11;1545;0;2895
97;naval_base;2783;11;1545;0;2895
97;naval_base;2793;11;1546;0;2895
97;naval_base;2805;11;1557;0;2824
98;naval_base;2740;11;1538;0;4370
98;naval_base;2756;11;1562;0;8314
98;naval_base;2765;11;1547;0;2895
98;naval_base;2749;11;1544;0;4370
98;naval_base;2754;11;1564;0;8314
98;naval_base;2707;11;1532;0;4212
98;naval_base;2749;11;1557;0;8314
98;naval_base;2738;11;1554;0;8314
98;naval_base;2727;11;1549;0;8314
99;naval_base;2709;11;1258;0;5382
100;naval_base;3032;11;1250;0;5707
104;naval_base;4183;11;1002;0;6443
104;naval_base;4178;11;1002;0;6443
104;naval_base;4216;11;1028;0;5873
104;naval_base;4182;11;1009;0;6443
104;naval_base;4208;11;1007;0;5873
104;naval_base;4195;11;1002;0;5873
104;naval_base;4243;11;1000;0;5873
104;naval_base;4217;11;1021;0;5873
104;naval_base;4270;11;756;0;2125
104;naval_base;4213;11;1009;0;5873
104;naval_base;4222;11;1024;0;5873
104;naval_base;4233;11;1014;0;5873
104;naval_base;4257;11;848;0;8313
105;naval_base;4217;11;1030;0;5873
107;naval_base;4157;11;976;0;6443
107;naval_base;4135;11;969;0;6633
107;naval_base;4162;11;987;0;6443
110;naval_base;3907;11;1024;0;2564
110;naval_base;3900;11;1021;0;2564
110;naval_base;3943;11;986;0;608
110;naval_base;3872;11;1034;0;2590
110;naval_base;3943;11;998;0;608
110;naval_base;3941;11;1011;0;608
111;naval_base;3945;11;956;0;2394
111;naval_base;3952;11;911;0;427
111;naval_base;3940;11;969;0;2394
111;naval_base;3949;11;921;0;427
111;naval_base;3965;11;883;0;2370
111;naval_base;3946;11;939;0;2394
112;naval_base;4051;11;822;0;7253
112;naval_base;4025;11;784;0;7933
112;naval_base;4042;11;807;0;7479
112;naval_base;4040;11;795;0;7479
112;naval_base;4010;11;778;0;2441
112;naval_base;4058;11;856;0;7253
112;naval_base;4050;11;831;0;7253
113;naval_base;4056;11;894;0;7029
113;naval_base;4092;11;924;0;7029
113;naval_base;4068;11;903;0;7029
113;naval_base;4076;11;912;0;7029
113;naval_base;4072;11;906;0;7029
113;naval_base;4123;11;949;0;6633
113;naval_base;4057;11;882;0;7029
113;naval_base;4107;11;935;0;6825
113;naval_base;4127;11;954;0;6633
113;naval_base;4057;11;872;0;7029
113;naval_base;4136;11;964;0;6633
114;naval_base;3973;11;857;0;2370
114;naval_base;3987;11;831;0;224
114;naval_base;3970;11;872;0;2370
114;naval_base;3979;11;841;0;224
115;naval_base;3992;11;817;0;224
116;naval_base;4080;11;749;0;7705
116;naval_base;3942;11;758;0;34
116;naval_base;4055;11;747;0;7933
116;naval_base;4052;11;777;0;7479
116;naval_base;4066;11;795;0;7479
116;naval_base;4073;11;785;0;7479
116;naval_base;4083;11;763;0;7705
116;naval_base;3975;11;517;0;2929
117;naval_base;4340;11;870;0;5718
117;naval_base;4343;11;863;0;5718
117;naval_base;4331;11;910;0;5692
117;naval_base;4347;11;839;0;5718
117;naval_base;4333;11;889;0;5692
117;naval_base;4344;11;815;0;5745
117;naval_base;4332;11;897;0;5692
117;naval_base;4342;11;848;0;5718
118;naval_base;4267;11;968;0;5850
118;naval_base;4247;11;987;0;5850
118;naval_base;4309;11;916;0;5692
118;naval_base;4278;11;948;0;5823
118;naval_base;4324;11;919;0;5692
118;naval_base;4289;11;906;0;5692
118;naval_base;4282;11;935;0;5823
118;naval_base;4280;11;908;0;5692
118;naval_base;4306;11;912;0;5692
118;naval_base;4256;11;976;0;5850
118;naval_base;4317;11;926;0;5692
118;naval_base;4299;11;905;0;5692
119;naval_base;4381;11;705;0;5960
119;naval_base;4432;11;689;0;5539
119;naval_base;4396;11;685;0;5960
119;naval_base;4413;11;674;0;5960
119;naval_base;4374;11;728;0;5960
119;naval_base;4419;11;708;0;3616
119;naval_base;4404;11;680;0;5960
119;naval_base;4388;11;693;0;5960
119;naval_base;4429;11;672;0;5539
119;naval_base;4376;11;718;0;5960
119;naval_base;4420;11;696;0;5539
119;naval_base;4424;11;667;0;5539
120;naval_base;2566;11;864;0;8889
121;naval_base;2623;11;763;0;1212
122;naval_base;2767;11;729;0;1661
123;naval_base;1913;11;966;0;1665
123;naval_base;1892;11;988;0;1890
125;naval_base;3255;11;117;0;5443
125;naval_base;3200;11;88;0;2359
125;naval_base;3276;11;138;0;5395
127;naval_base;3996;11;34;0;8529
127;naval_base;3673;11;575;0;5901
127;naval_base;3713;11;334;0;2555
128;naval_base;1895;11;81;0;2580
129;naval_base;1428;11;1150;0;5814
130;naval_base;1829;11;1144;0;2887
131;naval_base;1854;11;1080;0;5533
131;naval_base;1847;11;1033;0;2597
131;naval_base;1851;11;1117;0;5533
131;naval_base;1841;11;1062;0;2597
131;naval_base;1880;11;1080;0;2791
131;naval_base;1852;11;1091;0;5533
131;naval_base;1858;11;1050;0;2597
132;naval_base;5163;11;204;0;5341
132;naval_base;5125;11;119;0;5318
132;naval_base;5108;11;82;0;4679
132;naval_base;5128;11;128;0;5318
132;naval_base;5157;11;181;0;5459
132;naval_base;5143;11;158;0;5318
132;naval_base;5160;11;254;0;5365
132;naval_base;5163;11;240;0;5341
132;naval_base;5166;11;230;0;5341
132;naval_base;5164;11;217;0;5341
132;naval_base;5136;11;144;0;5318
132;naval_base;5119;11;105;0;5484
133;naval_base;5061;11;69;0;5122
133;naval_base;5060;11;22;0;5240
133;naval_base;5069;11;9;0;5240
133;naval_base;5006;11;74;0;5510
133;naval_base;5072;11;36;0;5240
133;naval_base;5085;11;16;0;5240
133;naval_base;5053;11;75;0;5122
133;naval_base;5028;11;68;0;5122
133;naval_base;5101;11;82;0;4679
133;naval_base;5085;11;77;0;4679
133;naval_base;5039;11;49;0;5122
133;naval_base;5088;11;41;0;5240
134;naval_base;5004;11;405;0;8993
134;naval_base;4973;11;398;0;8993
134;naval_base;5021;11;475;0;5563
134;naval_base;4996;11;388;0;8993
134;naval_base;5151;11;280;0;5365
134;naval_base;5064;11;388;0;5639
134;naval_base;5092;11;350;0;6030
134;naval_base;5007;11;456;0;5563
134;naval_base;5005;11;425;0;8993
134;naval_base;5157;11;271;0;5365
134;naval_base;5070;11;363;0;6030
134;naval_base;5030;11;449;0;5613
134;naval_base;5041;11;430;0;5613
134;naval_base;5048;11;426;0;5613
134;naval_base;5057;11;402;0;5639
134;naval_base;5109;11;330;0;5967
134;naval_base;5129;11;309;0;5967
134;naval_base;5113;11;316;0;5967
134;naval_base;5142;11;290;0;5365
134;naval_base;5065;11;378;0;5639
134;naval_base;4984;11;382;0;8993
135;naval_base;4987;11;85;0;5510
135;naval_base;4922;11;131;0;5536
135;naval_base;4884;11;174;0;5694
135;naval_base;4858;11;179;0;5694
135;naval_base;4957;11;159;0;5771
135;naval_base;4951;11;125;0;5771
135;naval_base;4952;11;157;0;5771
135;naval_base;4907;11;157;0;5720
135;naval_base;4961;11;135;0;5771
135;naval_base;4971;11;120;0;5771
135;naval_base;4982;11;100;0;5510
136;naval_base;4633;11;245;0;8948
136;naval_base;4643;11;219;0;8948
136;naval_base;4657;11;175;0;5584
136;naval_base;4801;11;169;0;5491
136;naval_base;4732;11;359;0;811
136;naval_base;4653;11;185;0;5584
136;naval_base;4626;11;287;0;8972
136;naval_base;4655;11;330;0;1911
136;naval_base;4830;11;423;0;5263
136;naval_base;4647;11;141;0;2442
136;naval_base;4698;11;134;0;2516
136;naval_base;4696;11;344;0;1686
136;naval_base;4755;11;396;0;616
136;naval_base;4655;11;160;0;5584
136;naval_base;4673;11;126;0;2516
136;naval_base;4779;11;399;0;616
136;naval_base;4640;11;318;0;1911
136;naval_base;4728;11;144;0;8923
136;naval_base;4782;11;413;0;616
136;naval_base;4636;11;265;0;8972
136;naval_base;4822;11;171;0;5560
136;naval_base;4777;11;159;0;5491
136;naval_base;4765;11;146;0;5491
137;naval_base;4941;11;459;0;5316
137;naval_base;4925;11;461;0;5316
137;naval_base;4852;11;446;0;5263
137;naval_base;4873;11;458;0;5513
137;naval_base;4928;11;417;0;5340
137;naval_base;4923;11;426;0;5340
137;naval_base;4936;11;411;0;5340
137;naval_base;4859;11;455;0;5263
137;naval_base;4850;11;466;0;5263
137;naval_base;4885;11;463;0;5513
137;naval_base;4879;11;472;0;5513
137;naval_base;4901;11;464;0;5538
137;naval_base;4847;11;424;0;5263
137;naval_base;4928;11;435;0;5340
138;naval_base;5550;11;185;0;5637
138;naval_base;5549;11;167;0;5637
138;naval_base;5580;11;129;0;5386
138;naval_base;5556;11;112;0;5386
138;naval_base;5543;11;201;0;5511
138;naval_base;5530;11;231;0;5635
138;naval_base;5575;11;180;0;5611
138;naval_base;5593;11;156;0;5585
138;naval_base;5557;11;128;0;5637
138;naval_base;5606;11;168;0;5585
138;naval_base;5547;11;159;0;5637
138;naval_base;5573;11;118;0;5386
138;naval_base;5551;11;177;0;5637
138;naval_base;5534;11;214;0;5511
138;naval_base;5543;11;208;0;5511
138;naval_base;5585;11;152;0;5585
138;naval_base;5585;11;176;0;5611
138;naval_base;5567;11;193;0;5611
138;naval_base;5536;11;150;0;5637
138;naval_base;5554;11;138;0;5637
138;naval_base;5569;11;183;0;5611
139;naval_base;5513;11;67;0;2119
139;naval_base;5490;11;42;0;2119
139;naval_base;5482;11;28;0;2236
139;naval_base;5537;11;99;0;5386
139;naval_base;5497;11;57;0;2119
139;naval_base;5522;11;80;0;2119
139;naval_base;5497;11;96;0;3011
139;naval_base;5489;11;83;0;3011
139;naval_base;5471;11;17;0;2236
139;naval_base;5507;11;110;0;3011
139;naval_base;5540;11;109;0;5386
139;naval_base;5469;11;69;0;5483
139;naval_base;5454;11;61;0;5483
139;naval_base;5430;11;40;0;2924
139;naval_base;5433;11;22;0;2236
143;naval_base;2202;11;45;0;631
143;naval_base;2565;11;572;0;8756
143;naval_base;2726;11;393;0;5853
145;naval_base;2594;11;806;0;8803
145;naval_base;2600;11;784;0;8780
147;naval_base;2701;11;725;0;8733
148;naval_base;4662;11;732;0;8774
148;naval_base;4652;11;739;0;8774
148;naval_base;4650;11;725;0;8797
148;naval_base;4654;11;715;0;8797
151;naval_base;2846;11;751;0;4026
152;naval_base;2833;11;749;0;4026
152;naval_base;2821;11;743;0;4026
153;naval_base;2851;11;752;0;4026
154;naval_base;3032;11;268;0;2519
154;naval_base;3039;11;227;0;2420
154;naval_base;3048;11;198;0;2420
155;naval_base;5396;11;296;0;5741
155;naval_base;5415;11;310;0;5741
155;naval_base;5406;11;290;0;5741
155;naval_base;5604;11;361;0;8289
155;naval_base;5372;11;315;0;5741
155;naval_base;5573;11;362;0;8289
155;naval_base;5376;11;311;0;5741
155;naval_base;436;11;379;0;8660
155;naval_base;5396;11;303;0;5741
155;naval_base;466;11;362;0;5526
155;naval_base;5611;11;382;0;8289
156;naval_base;3033;11;285;0;2519
156;naval_base;3005;11;335;0;2542
157;naval_base;3647;11;1042;0;2666
157;naval_base;3659;11;1050;0;2666
157;naval_base;3611;11;1057;0;2666
157;naval_base;3639;11;1041;0;2666
157;naval_base;3677;11;1068;0;2919
161;naval_base;102;11;429;0;9081
161;naval_base;5550;11;560;0;8497
161;naval_base;5593;11;527;0;2852
161;naval_base;5597;11;513;0;8419
161;naval_base;5615;11;496;0;8419
161;naval_base;135;11;422;0;9081
163;naval_base;5329;11;480;0;5790
163;naval_base;5316;11;506;0;5868
163;naval_base;5063;11;528;0;5364
163;naval_base;5421;11;385;0;5609
163;naval_base;5074;11;525;0;5364
163;naval_base;5287;11;498;0;5868
163;naval_base;5043;11;510;0;5364
163;naval_base;5027;11;504;0;5563
163;naval_base;5300;11;484;0;6819
163;naval_base;5448;11;344;0;5766
163;naval_base;5294;11;522;0;5868
163;naval_base;5094;11;508;0;5364
163;naval_base;5272;11;497;0;24
163;naval_base;5099;11;503;0;5364
163;naval_base;5121;11;488;0;5587
163;naval_base;5131;11;505;0;430
163;naval_base;5110;11;491;0;5587
163;naval_base;5393;11;478;0;5790
163;naval_base;5314;11;490;0;5868
163;naval_base;5045;11;519;0;5364
163;naval_base;5146;11;496;0;430
163;naval_base;5155;11;498;0;430
163;naval_base;5152;11;487;0;430
163;naval_base;5304;11;497;0;5868
163;naval_base;5266;11;519;0;5868
163;naval_base;5435;11;380;0;5609
163;naval_base;5050;11;527;0;5364
163;naval_base;5088;11;519;0;5364
163;naval_base;5257;11;535;0;5868
163;naval_base;5027;11;518;0;5364
163;naval_base;5135;11;487;0;5587
164;naval_base;5415;11;642;0;5894
165;naval_base;1385;11;1177;0;2697
165;naval_base;1428;11;1169;0;5814
165;naval_base;1394;11;1202;0;2697
165;naval_base;1353;11;1116;0;2889
165;naval_base;1358;11;1168;0;2697
166;naval_base;2944;11;1267;0;8941
166;naval_base;2964;11;1210;0;5631
166;naval_base;2974;11;1245;0;9013
166;naval_base;2953;11;1272;0;5605
166;naval_base;2963;11;1219;0;5631
166;naval_base;2971;11;1265;0;5605
166;naval_base;2981;11;1227;0;5631
166;naval_base;2978;11;1206;0;5631
166;naval_base;2964;11;1270;0;5605
167;naval_base;1048;11;314;0;8816
169;naval_base;3068;11;174;0;2420
169;naval_base;3088;11;131;0;2444
169;naval_base;3153;11;86;0;2359
169;naval_base;3129;11;79;0;1695
171;naval_base;1928;11;1679;0;2361
172;naval_base;2819;11;1515;0;12389
172;naval_base;2839;11;1538;0;8621
172;naval_base;2831;11;1527;0;11748
172;naval_base;2830;11;1521;0;12389
172;naval_base;2837;11;1537;0;8621
175;naval_base;2790;11;1504;0;2847
175;naval_base;2780;11;1510;0;2847
